275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
281,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
285,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
287,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
304,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
315,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
322,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
324,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
329,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
336,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
347,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
351,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
355,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
361,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
362,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
367,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
381,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
382,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
393,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
410,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
421,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
426,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
427,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
430,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
456,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
459,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
466,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
478,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
481,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
496,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
532,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
539,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
542,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
546,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
547,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
548,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
550,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
552,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
554,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
558,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
568,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
569,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
570,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
571,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
584,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
586,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
587,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
588,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
590,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
